ATP synthase F,Klebsiella sp. 1_1_55,7
ATP synthase F,Nitrosococcus oceani AFC27,1
ATP synthase F,Peptostreptococcus stomatis DSM 17678,1
ATP synthase F,Planctomyces limnophilus DSM 3776,1
ATP synthase F,Pseudovibrio sp. JE062,1
ATP synthase F,Rhodobacterales bacterium Y4I,13
ATP synthase F0 subunit c,Desmarestia viridis,5
ATP synthase F1 subcomplex subunit alpha,Sanguibacter keddieii DSM 10542,2
ATP synthase F1 subunit alpha,Candidatus Puniceispirillum marinum IMCC1322,13
ATP synthase F1 subunit alpha,Saccharophagus degradans 2-40,5
ATP synthase F1 subunit beta,Allochromatium vinosum DSM 180,1
ATP synthase F1 subunit gamma,Marinomonas sp. MWYL1,3
ATP synthase alpha chain,Flavobacteria bacterium BBFL7,13
ATP synthase beta subunit/transription termination factor rho,Candidatus Pelagibacter sp. HTCC7211,80
ATP synthase delta chain,Dinoroseobacter shibae DFL 12,1
ATP synthase gamma chain,Serratia odorifera 4Rx13,1
ATP synthase subunit A,Loktanella vestfoldensis SKA53,3
ATP synthase subunit A,Robiginitalea biformata HTCC2501,31
ATP synthase subunit B,Pseudoalteromonas tunicata D2,4
ATP synthase subunit B,marine actinobacterium PHSC20C1,4
ATP synthase subunit B'',Candidatus Puniceispirillum marinum IMCC1322,2
ATP synthase subunit C,Synechococcus sp. WH 7805,4
ATP synthase subunit alpha,Streptomyces scabiei 87.22,1
ATP-NAD kinas,Roseovarius nubinhibens ISM,1
ATP-NAD kinase,Candidatus Puniceispirillum marinum IMCC1322,5
ATP-NAD/AcoX kinase,Aminomonas paucivorans DSM 12260,1
ATP-binding cassett,Danio rerio,1
ATP-binding cassett,Pan troglodytes,1
ATP-binding cassette sub-family A member 1,Homo sapiens,1
ATP-binding component of ABC transporter,Rhizobium leguminosarum bv. viciae 3841,1
ATP-binding protei,Teredinibacter turnerae T7901,1
ATP-binding protein,Photobacterium profundum SS9,2
ATP-citrate synthase subunit 1,Aspergillus niger CBS 513.88,1
ATP-cone domain-containing protein,Parvibaculum lavamentivorans DS-1,4
ATP-dependent 3''-5'' RNA helicas,Saccharomyces cerevisiae S288c,1
ATP-dependent AMP-binding family protein,Bradyrhizobium sp. BTAi1,2
ATP-dependent Clp proteas,Caulobacter crescentus CB15,2
ATP-dependent Clp proteas,Croceibacter atlanticus HTCC2559,24
ATP-dependent Clp proteas,Desulfurivibrio alkaliphilus AHT2,1
ATP-dependent Clp proteas,Nakamurella multipartita DSM 44233,2
ATP-dependent Clp proteas,Neisseria meningitidis MC58,3
ATP-dependent Clp proteas,Pseudomonas entomophila L48,1
ATP-dependent Clp proteas,Shewanella frigidimarina NCIMB 400,1
ATP-dependent Clp proteas,Starkeya novella DSM 506,1
ATP-dependent Clp proteas,Sulfurovum sp. NBC37-1,2
ATP-dependent Clp proteas,Syntrophobacter fumaroxidans MPOB,1
ATP-dependent Clp proteas,marine gamma proteobacterium HTCC2143,1
ATP-dependent Clp protease,Chlamydia trachomatis B/TZ1A828/OT,1
ATP-dependent Clp protease,Streptomyces roseosporus NRRL 15998,2
ATP-dependent Clp protease ATP-binding subunit,Cronobacter sakazakii ATCC BAA-894,1
ATP-dependent Clp protease ATP-binding subunit,Shigella dysenteriae Sd197,1
ATP-dependent Clp protease ATP-binding subunit,Vibrio fischeri ES114,9
ATP-dependent Clp protease ATP-binding subunit,Yersinia enterocolitica subsp. enterocolitica 8081,1
ATP-dependent Clp protease ATP-binding subunit ClpA,Chromohalobacter salexigens DSM 3043,5
ATP-dependent Clp protease ATP-binding subunit ClpA,Pseudomonas fluorescens Pf0-1,4
ATP-dependent Clp protease ATP-binding subunit clpX,Bacillus cereus Rock3-44,1
ATP-dependent Clp protease adaptor protein,Zunongwangia profunda SM-A87,5
ATP-dependent Clp protease adaptor protein ClpS,Halorhodospira halophila SL1,1
ATP-dependent Clp protease adaptor protein ClpS,alpha proteobacterium HIMB114,2
ATP-dependent Clp protease proteolytic subunit,Desulfovibrio desulfuricans subsp. desulfuricans str. G20,1
ATP-dependent Clp protease proteolytic subunit,Erythrobacter litoralis HTCC2594,2
ATP-dependent Clp protease proteolytic subunit,Leifsonia xyli subsp. xyli str. CTCB07,5
ATP-dependent Clp protease proteolytic subunit,Methylobacterium radiotolerans JCM 2831,5
ATP-dependent Clp protease proteolytic subunit,Myxococcus xanthus DK 1622,1
ATP-dependent Clp protease proteolytic subunit,Nostoc sp. PCC 7120,1
ATP-dependent Clp protease proteolytic subunit,Novosphingobium aromaticivorans DSM 12444,1
ATP-dependent Clp protease proteolytic subunit,Pseudomonas aeruginosa 2192,1
ATP-dependent Clp protease proteolytic subunit,Synechococcus sp. BL107,5
ATP-dependent Clp protease proteolytic subunit,Synechococcus sp. WH 8102,3
ATP-dependent Clp protease proteolytic subunit ClpP,Thermosediminibacter oceani DSM 16646,1
ATP-dependent Clp protease-like protein,Synechococcus sp. CC9902,1
ATP-dependent DEAD/H DNA helicase recQ,Trypanosoma brucei TREU927,1
ATP-dependent DNA helicas,Pelagibaca bermudensis HTCC2601,2
ATP-dependent DNA helicase DinG,Sphingobium japonicum UT26S,1
ATP-dependent DNA helicase II,unidentified eubacterium SCB49,8
ATP-dependent DNA helicase PcrA,Carboxydothermus hydrogenoformans Z-2901,2
ATP-dependent DNA helicase PcrA,Chryseobacterium gleum ATCC 35910,2
ATP-dependent DNA helicase RecG,Bartonella tribocorum CIP 105476,1
ATP-dependent DNA helicase RecG,Bermanella marisrubri,2
ATP-dependent DNA helicase RecG,Coxiella burnetii Dugway 5J108-111,2
ATP-dependent DNA helicase RecG,Ehrlichia chaffeensis str. Arkansas,2
ATP-dependent DNA helicase RecG,Escherichia coli O26:H11 str. 11368,1
ATP-dependent DNA helicase RecG,Marinobacter sp. ELB17,1
ATP-dependent DNA helicase RecG,Mesorhizobium opportunistum WSM2075,2
ATP-dependent DNA helicase RecG,Methylovorus sp. SIP3-4,1
ATP-dependent DNA helicase RecG,Neisseria flavescens SK114,1
ATP-dependent DNA helicase RecG,Oceanicola batsensis HTCC2597,2
ATP-dependent DNA helicase RecG,Octadecabacter antarcticus 238,2
ATP-dependent DNA helicase RecG,Rhodobacteraceae bacterium HTCC2083,10
ATP-dependent DNA helicase RecG,gamma proteobacterium NOR51-B,9
ATP-dependent DNA helicase RecG,marine actinobacterium PHSC20C1,4
ATP-dependent DNA helicase RecQ,Bacteroides sp. 3_2_5,2
ATP-dependent DNA helicase RecQ,Escherichia coli O103:H2 str. 12009,1
ATP-dependent DNA helicase RecQ,Gramella forsetii KT0803,40
ATP-dependent DNA helicase RecQ,Leptothrix cholodnii SP-6,1
ATP-dependent DNA helicase RecQ,Neisseria cinerea ATCC 14685,1
ATP-dependent DNA helicase RecQ,Ruegeria pomeroyi DSS-3,6
ATP-dependent DNA helicase RecQ,Silicibacter lacuscaerulensis ITI-1157,2
ATP-dependent DNA helicase RecQ,Thiomicrospira crunogena XCL-2,1
ATP-dependent DNA helicase UvrD,Flavobacterium psychrophilum JIP02/86,8
ATP-dependent DNA helicase UvrD,Ruegeria pomeroyi DSS-3,18
ATP-dependent DNA helicase recQ,unidentified eubacterium SCB49,2
ATP-dependent RNA helicase,Streptomyces viridochromogenes DSM 40736,1
ATP-dependent RNA helicase DbpA,Congregibacter litoralis KT71,5
ATP-dependent RNA helicase DeaD,Planctomyces maris DSM 8797,1
ATP-dependent RNA helicase DeaD,Vibrio sp. MED222,1
ATP-dependent RNA helicase HrpA,Haemophilus influenzae Rd KW20,1
ATP-dependent RNA helicase Prp11,Schizosaccharomyces pombe 972h-,1
ATP-dependent RNA helicase RhlE,Gemmatimonas aurantiaca T-27,1
ATP-dependent RNA helicase SrmB,Rhodobacter capsulatus SB 1003,2
ATP-dependent chaperone ClpB,Dyadobacter fermentans DSM 18053,2
ATP-dependent chaperone ClpB,Pedobacter saltans DSM 12145,2
ATP-dependent chaperone ClpB,Rhodobacterales bacterium Y4I,5
ATP-dependent chaperone ClpB,marine gamma proteobacterium HTCC2148,11
ATP-dependent chaperone protein ClpB,Aeromonas hydrophila subsp. hydrophila ATCC 7966,1
ATP-dependent dead/H DNA helicase,Flavobacteria bacterium BBFL7,1
ATP-dependent exoDNAse subunit alpha,Maribacter sp. HTCC2170,12
ATP-dependent helicase,Escherichia coli MS 21-1,3
ATP-dependent helicase DinG,Syntrophus aciditrophicus SB,1
ATP-dependent helicase DinG,gamma proteobacterium HTCC2207,1
ATP-dependent helicase HrpA,Shewanella baltica OS185,1
ATP-dependent helicase HrpA,Teredinibacter turnerae T7901,2
ATP-dependent helicase HrpB,Oceanicola batsensis HTCC2597,4
ATP-dependent metallopeptidase HflB,Propionibacterium acnes SK187,1
ATP-dependent metallopeptidase HflB,alpha proteobacterium HIMB114,20
ATP-dependent metallopeptidase HflB subfamily,Nitrosococcus oceani AFC27,1
ATP-dependent metalloprotease FtsH,Azotobacter vinelandii DJ,7
ATP-dependent metalloprotease FtsH,Bacillus cellulosilyticus DSM 2522,1
ATP-dependent metalloprotease FtsH,Ehrlichia chaffeensis str. Arkansas,1
ATP-dependent metalloprotease FtsH,Erysipelotrichaceae bacterium 3_1_53,1
ATP-dependent metalloprotease FtsH,Rhodobacter sp. SW2,1
ATP-dependent metalloprotease FtsH,Rhodopseudomonas palustris BisB5,4
ATP-dependent metalloprotease FtsH,Tolumonas auensis DSM 9187,1
ATP-dependent protease ATP-binding subunit,Sulfitobacter sp. NAS-14.1,2
ATP-dependent protease ATP-binding subunit ClpX,Clostridium phytofermentans ISDg,1
ATP-dependent protease ATP-binding subunit ClpX,Deinococcus deserti VCD115,1
ATP-dependent protease ATP-binding subunit ClpX,Methylobacillus flagellatus KT,1
ATP-dependent protease ATP-binding subunit ClpX,Photobacterium profundum SS9,4
ATP-dependent protease ATP-binding subunit ClpX,Rhodobacter sphaeroides 2.4.1,18
ATP-dependent protease ATP-binding subunit ClpX,Rhodobacter sphaeroides ATCC 17029,11
ATP-dependent protease ATP-binding subunit ClpX,Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633,3
ATP-dependent protease ATP-binding subunit ClpX,Sorangium cellulosum ''So ce 56'',4
ATP-dependent protease ATP-binding subunit ClpX,Synechococcus sp. RCC307,7
ATP-dependent protease ATP-binding subunit HslU,Bartonella henselae str. Houston-1,8
ATP-dependent protease ATP-binding subunit HslU,Dyadobacter fermentans DSM 18053,1
ATP-dependent protease ATP-binding subunit HslU,Methylocella silvestris BL2,1
ATP-dependent protease ATP-binding subunit HslU,Parvibaculum lavamentivorans DS-1,35
ATP-dependent protease ATP-binding subunit HslU,Xanthomonas oryzae pv. oryzae KACC10331,1
ATP-dependent protease HslV,Ahrensia sp. R2A130,1
ATP-dependent protease La,Acidithiobacillus ferrooxidans ATCC 53993,1
ATP-dependent protease La,Ahrensia sp. R2A130,1
ATP-dependent protease La,Bordetella bronchiseptica RB50,6
ATP-dependent protease La,Candidatus Puniceispirillum marinum IMCC1322,25
ATP-dependent protease La,Desulfotalea psychrophila LSv54,1
ATP-dependent protease La,Flavobacteria bacterium MS024-2A,28
ATP-dependent protease La,Gluconobacter oxydans 621H,5
ATP-dependent protease La,Halorhodospira halophila SL1,2
ATP-dependent protease La,Legionella longbeachae NSW150,1
ATP-dependent protease La,Myxococcus xanthus DK 1622,4
ATP-dependent protease La,Neurospora crassa OR74A,1
ATP-dependent protease La,Reinekea blandensis MED297,3
ATP-dependent protease La,Thauera sp. MZ1T,4
ATP-dependent protease La (LON) domain,Synechococcus sp. WH 7805,2
ATP-dependent protease peptidase subunit,Jannaschia sp. CCS1,10
ATP-dependent protease peptidase subunit,Shewanella pealeana ATCC 700345,2
ATP-phosphoribosyltransferase,gamma proteobacterium HdN1,1
ATP-specific succinyl-CoA synthetase beta subunit,Dictyostelium discoideum AX4,1
ATP-sulfurylase subunit 1,Pseudoalteromonas haloplanktis TAC125,1
ATP-utilizing enzymes of the PP-loop superfamily protein,Prochlorococcus marinus str. MIT 9303,1
ATP:cob(I)alamin adenosyltransferase,Citreicella sp. SE45,2
ATP:cob(I)alamin adenosyltransferase,Ruegeria sp. TM1040,13
ATPas,Alteromonas macleodii ''Deep ecotype'',1
ATPas,Bacteroides sp. 3_1_19,3
ATPas,Coccidioides posadasii C735 delta SOWgp,1
ATPas,Flavobacteria bacterium BBFL7,1
ATPas,Oceanibulbus indolifex HEL-45,2
ATPas,Sulfitobacter sp. EE-36,7
ATPas,Tetrahymena thermophila,1
ATPas,gamma proteobacterium HTCC5015,1
ATPas,marine gamma proteobacterium HTCC2148,1
ATPase,Arthrobacter sp. FB24,1
ATPase,Candidatus Solibacter usitatus Ellin6076,1
ATPase,Chlorobium luteolum DSM 273,4
ATPase,Chloroherpeton thalassium ATCC 35110,2
ATPase,Cyanobium sp. PCC 7001,7
ATPase,Dokdonia donghaensis MED134,6
ATPase,Enterococcus faecium,1
ATPase,Jannaschia sp. CCS1,8
ATPase,Oceanibulbus indolifex HEL-45,2
ATPase,Paracoccus denitrificans PD1222,19
ATPase,Polaromonas sp. JS666,1
ATPase,Rhodobacter sphaeroides ATCC 17025,5
ATPase,Synechococcus sp. BL107,5
ATPase,Synechococcus sp. CC9605,35
ATPase,Synechococcus sp. CC9902,60
ATPase,Synechococcus sp. WH 7805,4
ATPase,Synechococcus sp. WH 8109,12
ATPase,Thermobifida fusca YX,3
ATPase,Vibrio vulnificus CMCP6,3
ATPase AAA-2,Arthrospira platensis str. Paraca,3
ATPase AAA-2,Deinococcus geothermalis DSM 11300,1
ATPase AAA-2,Psychrobacter cryohalolentis K5,4
ATPase AAA-2,Shewanella denitrificans OS217,3
ATPase AAA-2 domain protein,Clostridium thermocellum DSM 2360,3
ATPase AAA-2 domain protein,Halothermothrix orenii H 168,2
ATPase AAA-2 domain protein,Planctomyces brasiliensis DSM 5305,1
ATPase associated with various cellular activitie,Anaeromyxobacter dehalogenans 2CP-C,2
ATPase associated with various cellular activitie,Gemmata obscuriglobus UQM 2246,1
ATPase associated with various cellular activities AAA_3,Chthoniobacter flavus Ellin428,2
ATPase associated with various cellular activities AAA_3,bacterium Ellin514,1
ATPase associated with various cellular activities AAA_5,Frankia symbiont of Datisca glomerata,1
ATPase associated with various cellular activities AAA_5,Sphingobium chlorophenolicum L-1,1
ATPase component of various ABC-type transport systems with duplicated ATPase domain,Brachybacterium faecium DSM 4810,1
ATPase involved in chromosome partitioning,alpha proteobacterium BAL199,3
ATPase subunit 9,Trichoplax adhaerens,1
ATPase with chaperone activity ATP-binding subunit,Sphingobacterium spiritivorum ATCC 33861,1
Abc1 protein,Candidatus Puniceispirillum marinum IMCC1322,14
Acetaldehyde dehydrogenase 2,Cupriavidus taiwanensis,1
Acetyl-CoA C-acetyltransferase,Plesiocystis pacifica SIR-1,2
Acetyl-CoA carboxylase carboxyl transferas,gamma proteobacterium HdN1,6
Acetyl-coenzyme A synthetase,Pelagibaca bermudensis HTCC2601,1
Acetyl/propionyl-CoA carboxylas,Pelotomaculum thermopropionicum SI,1
Acetyltransferase,Rhodobacteraceae bacterium HTCC2150,1
AcrB/AcrD/AcrF family protein,Colwellia psychrerythraea 34H,20
AcrB/AcrD/AcrF family protein,Congregibacter litoralis KT71,2
AcrB/AcrD/AcrF family protein,Moritella sp. PE36,1
AcrB/AcrD/AcrF family transporter,Vibrio parahaemolyticus RIMD 2210633,3
Acyl-(acyl carrier protein)-like protein,Flavobacterium johnsoniae UW101,1
Acyl-CoA dehydrogenas,Alcanivorax sp. DG881,1
Acyl-CoA dehydrogenas,gamma proteobacterium HTCC2207,7
Acyl-CoA dehydrogenas,marine gamma proteobacterium HTCC2148,7
Acyl-CoA dehydrogenase,Burkholderia sp. 383,1
Acyl-CoA dehydrogenase,Rhodobacter sphaeroides 2.4.1,3
Acyl-CoA dehydrogenase-like,Rhodopseudomonas palustris HaA2,11
Acyl-CoA hydrolase-like protein,marine gamma proteobacterium HTCC2080,8
Acyl-CoA reductase (LuxC) superfamily protein,Pseudovibrio sp. JE062,1
Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II,marine gamma proteobacterium HTCC2080,17
Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase,Magnetospirillum magneticum AMB-1,1
Adenylate and Guanylate cyclase catalytic domain protein,Labrenzia alexandrii DFL-11,1
AdhD,Mycobacterium avium subsp. avium ATCC 25291,1
AgaE protei,Roseobacter litoralis Och 149,4
Agmatine deiminase,Arthrobacter chlorophenolicus A6,1
Agmatine deiminase,Chlorobaculum parvum NCIB 8327,1
AhpC/TSA family protein,Erythrobacter litoralis HTCC2594,5
AhpC/TSA family protein,Oceanicola batsensis HTCC2597,4
AhpC/TSA family protein,Zunongwangia profunda SM-A87,5
Alcohol dehydrogenase GroES domain protein,Mesorhizobium opportunistum WSM2075,2
Aldehyde Dehydrogenase,Meiothermus ruber DSM 1279,2
Aldehyde Dehydrogenase,Mesorhizobium opportunistum WSM2075,1
Aldehyde Dehydrogenase,Methylocella silvestris BL2,5
Aldehyde dehydrogenas,Salinibacter ruber M8,2
Aldehyde dehydrogenase,Roseovarius nubinhibens ISM,20
Aldehyde dehydrogenase,Sagittula stellata E-37,1
Aldehyde ferredoxin oxidoreductase,Desulfohalobium retbaense DSM 5692,1
Aldehyde ferredoxin oxidoreductase,Thauera sp. MZ1T,1
Aldose 1-epimerase,Acetivibrio cellulolyticus CD2,1
Alkane 1-monooxygenase,Frankia sp. EUN1f,1
Alkyl hydroperoxide reductase subunit F,Bacillus cereus ATCC 14579,3
Allophanate hydrolase subunit 1,Flavobacteria bacterium MS024-2A,1
Alph,Mycobacterium sp. JLS,1
Alpha-L-fucosidase,Roseiflexus sp. RS-1,1
Alpha-methylacyl-CoA racemase,Pseudoalteromonas atlantica T6c,8
Amidase,Congregibacter litoralis KT71,12
Amidase,Desulfatibacillum alkenivorans AK-01,1
Amidohydrolase 3,Flavobacteriales bacterium ALC-1,9
Amidohydrolase family,Alcanivorax sp. DG881,1
Amidohydrolase family,Thermomicrobium roseum DSM 5159,1
Amidohydrolase family enzyme,marine gamma proteobacterium HTCC2143,1
Amine oxidase,Rhodobacterales bacterium HTCC2255,1
Amino-acid acetyltransferase,Yersinia frederiksenii ATCC 33641,1
Aminoglycoside phosphotransferase,marine gamma proteobacterium HTCC2080,10
Aminotransferas,Congregibacter litoralis KT71,8
Aminotransferas,Methylophilales bacterium HTCC2181,1
Aminotransferas,Planctomyces maris DSM 8797,1
Aminotransferase class IV,Agrobacterium radiobacter K84,1
Aminotransferase class-I,Synechococcus sp. RS9916,2
AmphiGli protein,Branchiostoma floridae,3
Anthranilate synthase,Synechococcus sp. BL107,4
ApaG,Xanthobacter autotrophicus Py2,1
ApaG domain protein,gamma proteobacterium HTCC5015,1
ApbE family protein,Treponema denticola ATCC 35405,2
Apolipoprotein N-acyltransferase,Flavobacteriaceae bacterium 3519-10,3
AppA,Desulfobacterium autotrophicum HRM2,2
AraC family transcriptional regulator,Dinoroseobacter shibae DFL 12,1
AraC family transcriptional regulator,Pseudomonas putida W619,1
ArgE/DapE/Acy1 family protein,Blastopirellula marina DSM 3645,2
ArgR family transcriptional regulator,Pseudomonas entomophila L48,1
Aromatic-ring hydroxylase,Synechococcus sp. BL107,2
ArpR,Enterococcus faecalis E1Sol,1
ArsR family transcriptional regulator,Rhodospirillum rubrum ATCC 11170,1
ArsR family transcriptional regulator,Ruegeria pomeroyi DSS-3,2
AsnC family transcriptional regulator,Bradyrhizobium sp. BTAi1,1
AsnC family transcriptional regulator,Roseobacter denitrificans OCh 114,6
AsnC family transcriptional regulator,Stenotrophomonas maltophilia R551-3,2
Asp/Glu/hydantoin racemase,Burkholderia phymatum STM815,6
Asp/Glu/hydantoin racemase,Starkeya novella DSM 506,2
Aspartate carbamoyltransferase,alpha proteobacterium BAL199,1
Auxin Efflux Carrier,Rhodobacter sp. SW2,1
B12-dependent methionine synthase,Aliivibrio salmonicida LFI1238,1
B12-dependent methionine synthase,Enterobacter sp. 638,3
B12-dependent methionine synthase,Methylobacillus flagellatus KT,14
B12-dependent methionine synthase,Paracoccus denitrificans PD1222,2
B12-dependent methionine synthase,Rhodopirellula baltica SH 1,9
B12-dependent methionine synthase,Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91,1
B12-dependent methionine synthase,Shewanella loihica PV-4,2
B12-dependent methionine synthase,Shewanella pealeana ATCC 700345,3
B12-dependent methionine synthase,Thiobacillus denitrificans ATCC 25259,1
BCCT family transporter,Escherichia coli E24377A,1
BCCT family transporter,Pseudomonas putida KT2440,2
BCCT transporter,Shewanella pealeana ATCC 700345,1
BEC protein-catalyzes hydroxylation of indole to indoxyl,Thalassiobium sp. R2A62,1
BLUF protein,marine gamma proteobacterium HTCC2080,3
BNR repeat-containing glycosyl hydrolase,Candidatus Solibacter usitatus Ellin6076,1
BNR repeat-containing protein,Oscillochloris trichoides DG-6,1
BNR/Asp-box repeat domain protein,gamma proteobacterium NOR5-3,12
Bacitracin resistance protein BacA,Thermaerobacter marianensis DSM 12885,3
Bacterial extracellular solute-binding protei,Labrenzia alexandrii DFL-11,2
Bacteriophage head-to-tail connecting protein,Desulfovibrio aespoeensis Aspo-2,6
BatB protein,Prevotella copri DSM 18205,1
BcepGomrgp04,Burkholderia phage BcepGomr,1
Beta-Ig-H3/Fasciclin,Roseovarius sp. 217,1
Beta-N-acetylhexosaminidase,Methylobacterium extorquens PA1,1
Beta-agarase [precursor,Rhodopirellula baltica SH 1,1
Beta-galactosidase,Arthrobacter sp. FB24,2
Beta-galactosidase,Mucilaginibacter paludis DSM 18603,1
Beta-ketoacyl synthas,Verrucomicrobiae bacterium DG1235,3
Beta-lactamase,Parvularcula bermudensis HTCC2503,1
Binding-protein-dependent transport systems inner membrane component,Rhodobacterales bacterium HTCC2255,4
Biopolymer transport protein ExbD/TolR,Congregibacter litoralis KT71,9
Biotin carboxyl carrier protein of acetyl-CoA carboxylase,Congregibacter litoralis KT71,1
BolA family protein,Shewanella woodyi ATCC 51908,1
Bvg accessory factor,Candidatus Pelagibacter ubique HTCC1062,39
C-phycoerythrin class II beta chain,Synechococcus sp. WH 8102,14
C-phycoerythrin class II gamma chai,Synechococcus sp. WH 8102,8
C-subunit of benzoyl-CoA reductase,Magnetospirillum magneticum AMB-1,1
C-type cytochrome biogenesis membrane protein,Xanthomonas oryzae pv. oryzae MAFF 311018,1
C1p1p GTpase. Pre-mRNA cleavaage complex protein,Cryptosporidium parvum Iowa II,1
C32 tRNA thiolase,Polaromonas sp. JS666,1
C32 tRNA thiolase,Ruegeria pomeroyi DSS-3,2
C32 tRNA thiolase,Saccharophagus degradans 2-40,4
C4-dicarboxylate transport sensor protein Dct,Roseovarius nubinhibens ISM,1
C4-dicarboxylate-binding periplasmic protei,Roseobacter denitrificans OCh 114,14
CAAX prenyl protease,Croceibacter atlanticus HTCC2559,4
CADF precursor,Helicobacter canadensis MIT 98-5491,2
CAIB/BAIF family enzyme,Talaromyces stipitatus ATCC 10500,1
CAIB/BAIF family protein,Ruegeria pomeroyi DSS-3,12
CBS domain containing membrane protein,Haliangium ochraceum DSM 14365,2
CBS domain pair protein,Microscilla marina ATCC 23134,2
CBS domain pair protein,Plesiocystis pacifica SIR-1,1
CBS domain protein,Prevotella buccae D17,1
CBS domain protein,Roseobacter sp. SK209-2-6,1
CBS domain protein,Silicibacter lacuscaerulensis ITI-1157,1
CBS domain-containing protein,Parvibaculum lavamentivorans DS-1,2
CDC48 like AAA ATPase ortholog,Cryptosporidium parvum Iowa II,4
CDP-alcohol phosphatidyltransferase,Hyphomicrobium denitrificans ATCC 51888,1
CDP-alcohol phosphatidyltransferase,Rhodobacter sp. SW2,1
CDP-alcohol phosphatidyltransferase family protein,Yersinia pestis biovar Orientalis str. MG05-1020,1
CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Fusobacterium periodonticum ATCC 33693,1
CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Ruegeria sp. R11,2
CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase,Xanthomonas campestris pv. campestris str. 8004,6
CDP-diacylglycerol/glycerol-3-phosphate 3-phosphatidyltransferase,Candidatus Liberibacter asiaticus str. psy62,2
CG151,Drosophila melanogaster,2
CG4338,Drosophila melanogaster,1
CG589,Drosophila melanogaster,1
CG6178-like,Saccoglossus kowalevskii,1
CG7979,Drosophila melanogaster,1
CHC2 zinc finger:Toprim domain,Synechococcus sp. RS9917,2
CHR group protein,Dictyostelium discoideum AX4,1
CMP-N-acetylneuraminic acid synthetase,Pelobacter carbinolicus DSM 2380,1
CMP-N-acetylneuraminic acid synthetase,Prochlorococcus marinus str. MIT 9303,1
CO-dehydrogenase small chain,Oligotropha carboxidovorans OM5,5
COG0090: Ribosomal protein L2,Actinobacillus pleuropneumoniae serovar 1 str. 4074,5
COG0165: Argininosuccinate lyase,Magnetospirillum magnetotacticum MS-1,4
COG0167: Dihydroorotate dehydrogenase,Magnetospirillum magnetotacticum MS-1,8
COG0168: Trk-type K+ transport system,Magnetospirillum magnetotacticum MS-1,1
COG0329: Dihydrodipicolinate synthase/N-acetylneuraminate lyase,Magnetospirillum magnetotacticum MS-1,2
COG0480: Translation elongation factors (GTPases),Magnetospirillum magnetotacticum MS-1,2
COG0483: Archaeal fructose-,Magnetospirillum magnetotacticum MS-1,1
COG0741: Soluble lytic murein transglycosylase and related regulatory proteins (some contain LysM/invasin domains),Magnetospirillum magnetotacticum MS-1,1
COG0863: DNA modification methylase,Magnetospirillum magnetotacticum MS-1,1
COG1197: Transcription-repair coupling factor (superfamily II helicase),Magnetospirillum magnetotacticum MS-1,4
COG1329: Transcriptional regulator,Magnetospirillum magnetotacticum MS-1,2
COG1961: Site-specific recombinase,Magnetospirillum magnetotacticum MS-1,1
COG2062: Phosphohistidine phosphatase SixA,Magnetospirillum magnetotacticum MS-1,3
COG2193: Bacterioferritin (cytochrome b1),Magnetospirillum magnetotacticum MS-1,1
COG3158: K+ transporter,Magnetospirillum magnetotacticum MS-1,4
COG3424: Predicted naringenin-chalcone synthase,Magnetospirillum magnetotacticum MS-1,1
COG3845: ABC-type uncharacterized transport system,Magnetospirillum magnetotacticum MS-1,3
COG4775: Outer membrane protein/protective antigen OMA87,Magnetospirillum magnetotacticum MS-1,2
CP12,Prochlorococcus phage P-SSM4,43
CP84,Pantoea ananatis LMG 20103,1
CPXV051A protein,Cowpox virus,1
CRE-MBK-2 protein,Caenorhabditis remanei,1
CRP family transcriptional regulator,Gramella forsetii KT0803,4
CSY3 (citrate synthase 3); citrate (SI)-synthase,Arabidopsis thaliana,2
CTP synthase,Caldicellulosiruptor obsidiansis OB47,3
CTP synthase,Caulobacter segnis ATCC 21756,3
CTP synthase,Nitrosomonas sp. AL212,1
CTP synthase,Populus trichocarpa,1
CTP synthase,Verticillium albo-atrum VaMs.102,1
CTP synthetase,Bacillus subtilis subsp. subtilis str. NCIB 3610,5
CTP synthetase,Bordetella pertussis Tohama I,2
CTP synthetase,Coxiella burnetii RSA 493,2
CTP synthetase,Jannaschia sp. CCS1,3
CTP synthetase,Leeuwenhoekiella blandensis MED217,9
CTP synthetase,Phaeobacter gallaeciensis BS107,13
CTP synthetase,Pseudomonas fluorescens Pf0-1,2
CTP synthetase,Rhizobium etli CIAT 652,2
CTP synthetase,Staphylococcus haemolyticus JCSC1435,1
CTP synthetase,Sulfolobus acidocaldarius DSM 639,1
CYP97A3 (CYTOCHROME P450-TYPE MONOOXYGENASE 97A3); carotene beta-ring hydroxylase/ oxygen binding,Arabidopsis thaliana,1
CYclophyliN family member (cyn-6),Caenorhabditis elegans,1
CYclophyliN family member (cyn-7),Caenorhabditis elegans,1
CaCA family Na(+)/Ca(+) antiporter,Shewanella halifaxensis HAW-EB4,1
